Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
3624,158,4.867,110,156,Valid
3624,702,4.737,113,80,Valid
3625,238,4.834,110,147,Valid
3625,798,4.877,105,174,Valid
3626,342,4.859,110,188,Valid
3626,894,4.935,108,171,Valid
3627,446,4.905,108,165,Valid
3627,998,4.727,108,192,Valid
3628,558,4.79,108,168,Valid
3629,134,4.78,102,160,Valid
3629,686,4.646,110,114,Valid
3630,238,4.61,107,181,Valid
3630,806,4.42,107,146,Valid
3631,358,4.704,107,193,Valid
3631,919,4.834,108,137,Valid
3632,455,4.796,111,134,Valid
3632,999,4.76,110,162,Valid
3633,551,4.554,110,124,Valid
3634,103,4.508,107,117,Valid
3634,655,4.503,107,153,Valid
3635,199,4.508,110,169,Valid
3635,775,4.633,104,189,Valid
3636,343,4.633,107,146,Valid
3636,911,4.61,105,155,Valid
3637,487,4.643,101,226,Valid
3638,87,4.399,102,151,Valid
3638,671,4.338,102,144,Valid
3639,247,4.293,104,149,Valid
3639,807,4.415,105,187,Valid
3640,407,4.442,101,146,Valid
3640,984,4.587,104,169,Valid
3641,560,4.481,102,187,Valid
3642,104,4.166,113,112,Valid
3642,648,4.178,107,146,Valid
3643,192,4.221,111,147,Valid
3643,752,4.453,105,178,Valid
3644,304,4.59,110,144,Valid
3644,856,4.572,108,143,Valid
3645,408,4.519,108,137,Valid
3645,968,4.696,105,222,Valid
3646,544,4.818,105,148,Valid
3647,96,4.818,108,166,Valid
3647,664,4.745,104,192,Valid
3648,256,4.707,101,204,Valid
3648,824,4.536,107,145,Valid
3649,416,4.432,100,181,Valid
3649,953,4.488,113,148,Valid
3650,497,4.938,108,228,Valid
3651,57,4.981,107,187,Valid
3651,633,5.331,102,269,Valid
3652,249,5.156,98,215,Valid
3652,817,4.935,107,144,Valid
3653,385,5.032,104,211,Valid
3653,969,5.286,102,237,Valid
3654,569,5.618,98,286,Valid
3655,161,5.563,102,191,Valid
3655,745,5.839,101,282,Valid
3656,329,5.916,104,241,Valid
3656,913,5.649,104,164,Valid
3657,473,5.38,105,189,Valid
3658,65,5.24,102,195,Valid
3658,633,5.159,105,164,Valid
3659,201,5.271,105,187,Valid
3659,770,5.489,104,237,Valid
3660,354,5.288,104,166,Valid
3660,938,5.227,102,210,Valid
3661,514,5.377,102,229,Valid
3662,106,5.326,101,201,Valid
3662,698,5.136,102,176,Valid
3663,274,5.065,104,195,Valid
3663,850,5.202,102,216,Valid
3664,426,5.288,104,226,Valid
3665,2,5.296,105,177,Valid
3665,578,5.159,104,171,Valid
3666,162,5.171,101,229,Valid
3666,746,5.077,104,161,Valid
3667,330,5.321,101,228,Valid
3667,930,5.149,100,182,Valid
3668,515,5.161,102,232,Valid
3669,99,5.337,102,221,Valid
3669,691,5.326,101,180,Valid
3670,275,5.161,102,196,Valid
3670,859,4.956,104,170,Valid
3671,419,4.902,107,154,Valid
3671,987,4.95,105,190,Valid
3672,563,4.846,104,154,Valid
3673,155,4.943,100,204,Valid
3673,763,5.138,98,229,Valid
3674,371,5.138,98,197,Valid
3674,947,5.126,104,204,Valid
3675,571,5.006,96,200,Valid
3676,155,4.961,102,192,Valid
3676,739,5.062,104,166,Valid
3677,315,5.08,101,222,Valid
3677,908,5.05,102,234,Valid
3678,508,5.123,100,201,Valid
3679,100,5.212,100,249,Valid
3679,724,4.895,98,168,Valid
3680,332,4.783,97,192,Valid
3680,908,4.722,105,149,Valid
3681,500,4.94,100,216,Valid
3682,108,4.905,98,200,Valid
3682,700,5.088,101,222,Valid
3683,292,5.029,101,187,Valid
3683,900,4.762,98,186,Valid
3684,500,4.663,100,184,Valid
3685,76,4.94,104,207,Valid
3685,676,4.973,100,166,Valid
3686,260,4.884,102,184,Valid
3686,853,4.836,101,201,Valid
3687,437,4.95,102,192,Valid
3688,5,4.961,105,173,Valid
3688,573,4.976,105,197,Valid
3689,141,5.029,105,195,Valid
3689,741,5.022,100,201,Valid
3690,333,5.116,101,214,Valid
3690,941,4.94,100,173,Valid
3691,517,4.917,104,168,Valid
3692,101,4.757,102,169,Valid
3692,661,4.722,105,183,Valid
3693,253,4.895,100,207,Valid
3693,869,4.94,97,229,Valid
3694,469,4.839,102,171,Valid
3695,45,4.94,102,221,Valid
3695,629,5.24,102,211,Valid
3696,213,5.276,104,192,Valid
3696,782,5.105,105,160,Valid
3697,374,4.917,100,187,Valid
3697,974,4.849,100,188,Valid
3698,598,4.945,96,206,Valid
3699,206,4.994,98,187,Valid
3699,774,5.072,105,195,Valid
3700,342,4.973,105,196,Valid
3700,942,4.9,100,206,Valid
3701,566,4.75,97,156,Valid
3702,158,4.547,101,149,Valid
3702,750,4.46,100,171,Valid
3703,382,4.755,93,244,Valid
3703,990,4.608,101,139,Valid
3704,582,4.679,100,174,Valid
3705,222,4.727,91,249,Valid
3705,831,4.762,101,190,Valid
3706,423,4.801,101,183,Valid
3707,15,4.841,101,202,Valid
3707,631,4.846,96,213,Valid
3708,239,4.854,100,211,Valid
3708,815,5.006,105,181,Valid
3709,399,5.141,101,198,Valid
3709,999,4.976,101,157,Valid
3710,607,4.643,97,196,Valid
3711,215,4.326,100,145,Valid
3711,815,4.689,98,199,Valid
3712,391,4.442,104,168,Valid
3712,927,4.183,113,138,Valid
3713,471,4.493,107,216,Valid
3714,71,4.91,101,215,Valid
3714,672,5.425,100,289,Valid
3717,264,6.794,,489,Valid
3717,752,6.761,117,408,Valid
3718,280,6.939,115,268,Valid
3718,800,7.341,113,404,Valid
3719,344,7.681,108,435,Valid
3719,888,7.523,113,355,Valid
3720,400,7.104,115,316,Valid
3720,896,7.112,120,335,Valid
3721,424,7.252,117,317,Valid
3721,936,7.206,115,319,Valid
3722,464,7.102,113,329,Valid
3723,8,7.066,110,322,Valid
3723,513,6.949,119,314,Valid
3724,25,7.142,115,343,Valid
3724,537,7.3,117,375,Valid
3725,65,7.295,113,331,Valid
3725,585,7.343,117,357,Valid
3726,97,7.455,117,343,Valid
3726,601,7.493,119,362,Valid
3727,105,7.592,119,371,Valid
3727,641,8.006,110,418,Valid
3728,193,8.275,110,445,Valid
3728,737,7.389,113,315,Valid
3729,265,7.625,111,329,Valid
3729,777,7.643,115,329,Valid
3730,305,7.656,113,374,Valid
3730,833,7.445,115,319,Valid
3731,361,7.193,113,298,Valid
3731,873,7.191,117,295,Valid
3732,401,7.422,111,352,Valid
3732,946,7.701,110,384,Valid
3733,506,7.871,107,396,Valid
3734,42,8.095,111,383,Valid
3734,554,7.75,119,315,Valid
3735,66,7.744,115,347,Valid
3735,626,7.838,105,380,Valid
3736,178,7.988,108,390,Valid
3736,706,7.615,115,308,Valid
3737,258,7.374,108,312,Valid
3737,826,7.348,105,343,Valid
3738,402,7.409,104,348,Valid
3738,946,7.501,110,351,Valid
3739,506,7.628,108,353,Valid
3740,74,7.762,102,386,Valid
3740,650,7.973,104,410,Valid
3741,194,7.871,110,398,Valid
3741,707,7.463,120,326,Valid
3742,243,7.709,108,387,Valid
3742,779,7.643,113,331,Valid
3743,315,7.302,111,309,Valid
3743,851,7.328,110,333,Valid
3744,379,7.193,115,326,Valid
3744,899,7.341,115,360,Valid
3745,419,7.3,117,295,Valid
3745,947,7.333,111,343,Valid
3746,491,7.828,110,412,Valid
3747,35,8.151,110,411,Valid
3747,579,8.346,108,439,Valid
3748,115,8.064,111,381,Valid
3748,668,7.889,108,396,Valid
3749,196,7.925,115,364,Valid
3749,731,7.986,110,388,Valid
3750,251,7.681,117,359,Valid
3750,795,7.592,108,375,Valid
3751,323,7.44,111,390,Valid
3751,836,7.643,120,382,Valid
3752,348,7.602,119,351,Valid
3752,852,7.732,117,361,Valid
3753,380,7.77,113,348,Valid
3753,932,8.105,108,418,Valid
3754,460,7.734,113,337,Valid
3754,996,7.968,111,392,Valid
3755,516,7.971,115,360,Valid
3756,52,7.894,110,377,Valid
3756,588,7.823,111,384,Valid
3757,124,7.704,111,375,Valid
3757,636,7.546,119,362,Valid
3758,180,7.826,108,383,Valid
3758,716,7.399,115,311,Valid
3759,244,7.602,110,375,Valid
3759,780,7.615,111,375,Valid
3760,308,7.605,113,384,Valid
3760,837,7.445,113,363,Valid
3761,365,7.536,111,371,Valid
3761,877,7.422,120,340,Valid
3762,413,7.666,111,351,Valid
3762,949,7.678,110,393,Valid
3763,493,7.592,110,344,Valid
3764,21,7.498,113,364,Valid
3764,541,7.602,113,402,Valid
3765,77,7.838,113,408,Valid
3765,637,8.166,107,424,Valid
3766,165,8.105,113,396,Valid
3766,709,7.849,110,379,Valid
3767,245,7.742,113,372,Valid
3767,773,7.602,111,350,Valid
3768,293,7.689,115,376,Valid
3768,837,7.363,111,326,Valid
3769,341,7.661,117,413,Valid
3769,870,7.361,115,328,Valid
3770,414,7.318,108,339,Valid
3770,950,7.302,110,353,Valid
3771,494,7.526,113,374,Valid
3772,38,7.518,108,361,Valid
3772,574,7.63,111,374,Valid
3773,94,7.711,115,375,Valid
3773,630,7.521,113,337,Valid
3774,150,7.696,113,396,Valid
3774,678,7.734,115,362,Valid
3775,214,7.551,111,342,Valid
3775,750,7.452,110,336,Valid
3776,278,7.049,115,319,Valid
3776,822,6.673,108,323,Valid
3777,334,6.685,119,311,Valid
3777,862,7.117,111,368,Valid
3778,382,6.688,119,304,Valid
3778,910,7.069,110,362,Valid
3779,470,7.28,107,381,Valid
3780,7,7.155,110,347,Valid
3780,551,6.774,113,296,Valid
3781,95,6.83,108,325,Valid
3781,631,6.883,111,346,Valid
3782,175,7.076,110,361,Valid
3782,719,7.282,110,368,Valid
3783,271,7.457,108,386,Valid
3783,815,7.485,111,358,Valid
3785,399,4.948,,235,Valid
3785,727,4.293,153,126,Valid
3786,319,4.392,100,172,Valid
3786,743,4.656,136,257,Valid
3787,239,5.331,122,267,Valid
3787,727,5.618,122,248,Valid
3788,239,5.712,117,270,Valid
3788,744,5.461,120,194,Valid
3789,216,5.349,125,242,Valid
3789,728,5.362,119,187,Valid
3790,232,5.248,119,187,Valid
3790,744,5.413,113,291,Valid
3791,272,5.37,115,234,Valid
3791,784,5.517,119,239,Valid
3792,304,5.588,113,254,Valid
3792,824,5.423,117,226,Valid
3793,328,5.436,119,200,Valid
3793,840,5.479,117,198,Valid
3794,336,5.461,119,240,Valid
3794,856,5.347,117,197,Valid
3795,368,5.398,115,242,Valid
3795,880,5.339,119,203,Valid
3796,384,5.385,119,219,Valid
3796,872,5.362,122,205,Valid
3797,352,5.38,125,211,Valid
3797,857,5.504,119,219,Valid
3798,361,5.791,117,277,Valid
3798,857,5.748,122,199,Valid
3799,361,5.751,119,214,Valid
3799,881,5.758,115,245,Valid
3800,409,5.763,113,221,Valid
3800,929,5.888,115,232,Valid
3801,465,6.149,110,282,Valid
3801,969,6.231,119,292,Valid
3802,489,6.441,115,311,Valid
3803,17,6.347,115,253,Valid
3803,537,6.332,115,246,Valid
3804,57,6.353,115,244,Valid
3804,561,6.312,117,254,Valid
3805,89,6.292,113,292,Valid
3805,609,6.083,117,243,Valid
3806,121,6.093,117,253,Valid
3806,634,6.2,115,273,Valid
3807,170,6.246,111,251,Valid
3807,714,6.304,111,271,Valid
3808,234,6.149,115,253,Valid
3808,754,6.162,113,265,Valid
3809,290,6.264,111,272,Valid
3809,818,6.22,113,260,Valid
3810,338,6.271,113,323,Valid
3810,874,6.286,113,304,Valid
3811,410,6.289,111,298,Valid
3811,946,6.193,111,272,Valid
3812,466,6.091,115,305,Valid
3812,994,6.322,113,328,Valid
3813,522,6.286,113,260,Valid
3814,42,6.243,117,260,Valid
3814,578,6.236,111,242,Valid
3815,106,5.903,113,218,Valid
3815,627,5.857,115,244,Valid
3816,155,5.875,113,243,Valid
3816,691,5.936,110,267,Valid
3817,235,5.959,110,298,Valid
3817,779,6.048,110,310,Valid
3818,331,6.022,108,276,Valid
3818,867,6.159,110,315,Valid
3819,419,5.966,110,241,Valid
3819,939,5.939,115,250,Valid
3820,467,6.076,113,293,Valid
3820,995,5.999,115,227,Valid
3821,515,6.03,113,235,Valid
3822,27,6.032,117,257,Valid
3822,539,5.999,119,237,Valid
3823,51,6.015,117,211,Valid
3823,563,6.04,115,296,Valid
3824,91,6.091,111,324,Valid
3824,628,5.949,115,229,Valid
3825,148,5.989,113,260,Valid
3825,676,5.839,113,282,Valid
3826,212,6.04,113,268,Valid
3826,748,5.847,110,245,Valid
3827,276,5.944,113,273,Valid
3827,812,5.908,113,252,Valid
3828,348,5.872,111,236,Valid
3828,876,5.895,111,282,Valid
3829,412,5.911,111,278,Valid
3829,956,5.824,110,278,Valid
3830,500,5.697,111,241,Valid
3831,20,5.651,113,248,Valid
3831,556,5.532,113,204,Valid
3832,76,5.423,111,290,Valid
3832,612,5.433,111,279,Valid
3833,140,5.702,113,307,Valid
3833,668,5.977,115,264,Valid
3834,188,5.997,115,247,Valid
3834,709,5.951,113,314,Valid
3835,253,5.845,111,275,Valid
3835,781,6.073,113,307,Valid
3836,325,6.157,108,309,Valid
3836,869,6.233,111,310,Valid
3837,421,6.149,108,278,Valid
3837,957,5.794,113,223,Valid
3838,501,5.641,108,267,Valid
3839,45,5.801,108,314,Valid
3839,581,5.781,113,282,Valid
3840,101,6.137,113,348,Valid
3840,645,6.215,111,295,Valid
3841,173,6.238,115,250,Valid
3841,693,6.264,113,298,Valid
3842,237,6.119,110,273,Valid
3842,765,6.22,113,311,Valid
3843,301,6.124,111,250,Valid
3843,838,6.175,110,326,Valid
3844,382,6.182,111,290,Valid
3844,910,6.421,111,334,Valid
3845,446,6.485,115,277,Valid
3845,966,6.513,113,320,Valid
3846,502,6.535,111,293,Valid
3847,30,6.449,113,274,Valid
3847,566,6.396,111,286,Valid
3848,102,6.368,111,315,Valid
3848,646,6.414,108,319,Valid
3849,190,6.167,111,256,Valid
3849,734,6.17,108,325,Valid
3850,278,6.116,111,287,Valid
3850,822,6.038,110,279,Valid
3851,366,5.903,110,269,Valid
3851,910,6.017,108,301,Valid
3852,454,6.109,110,317,Valid
3853,23,6.126,108,262,Valid
3853,567,5.984,108,242,Valid
3854,103,5.911,110,300,Valid
3854,639,5.885,113,283,Valid
3855,175,5.791,113,236,Valid
3855,719,5.911,108,272,Valid
3856,255,5.878,111,299,Valid
3856,807,5.916,107,301,Valid
3857,351,5.898,111,281,Valid
3857,879,5.906,113,258,Valid
3858,399,5.761,115,252,Valid
3858,919,5.53,115,239,Valid
3859,463,5.743,110,281,Valid
3859,991,6.012,113,296,Valid
3860,511,6.002,117,249,Valid
3861,31,5.867,113,260,Valid
3861,568,5.649,110,296,Valid
3862,104,5.588,113,268,Valid
3862,640,5.71,110,296,Valid
3863,176,5.677,111,281,Valid
3863,712,6.015,113,295,Valid
3864,216,6.091,120,253,Valid
3864,736,6.078,113,275,Valid
3865,264,5.898,113,271,Valid
3865,800,6.06,110,330,Valid
3866,328,5.888,117,218,Valid
3866,824,5.888,119,289,Valid
3867,352,5.85,111,293,Valid
3867,872,5.382,119,192,Valid
3868,352,5.441,122,286,Valid
3868,824,5.817,129,241,Valid
3869,344,6.01,113,286,Valid
3869,848,5.931,120,257,Valid
3870,352,5.659,119,230,Valid
3870,840,5.537,122,245,Valid
3871,328,5.695,122,238,Valid
3871,817,5.809,120,276,Valid
3872,345,5.908,113,285,Valid
3872,881,5.883,111,272,Valid
3873,417,5.951,111,267,Valid
3873,961,5.918,110,283,Valid
3874,497,6.129,108,366,Valid
3875,41,6.101,113,274,Valid
3875,569,6.198,113,294,Valid
3876,113,6.2,111,255,Valid
3876,649,6.038,110,271,Valid
3877,177,5.867,113,279,Valid
3877,721,5.756,110,264,Valid
3878,249,5.751,113,275,Valid
3878,777,5.842,113,277,Valid
3879,305,5.913,115,243,Valid
3879,833,5.992,111,277,Valid
3880,345,6.165,117,317,Valid
3880,874,6.231,113,304,Valid
3881,402,6.152,113,293,Valid
3881,930,6.271,113,319,Valid
3882,466,6.284,111,289,Valid
3882,994,6.294,113,293,Valid
3883,522,6.152,113,281,Valid
3884,50,6.002,113,281,Valid
3884,586,6.005,111,282,Valid
3885,114,6.086,113,305,Valid
3885,642,6.149,113,306,Valid
3886,178,6.332,111,324,Valid
3886,714,6.467,111,317,Valid
3887,250,6.619,110,370,Valid
3887,802,6.38,110,286,Valid
3888,338,6.462,110,338,Valid
3888,890,6.37,110,297,Valid
3889,426,6.464,110,340,Valid
3889,987,6.513,107,314,Valid
3890,523,6.243,113,269,Valid
3891,59,6.236,111,309,Valid
3891,603,6.068,110,298,Valid
3892,147,6.116,108,317,Valid
3892,699,5.984,110,275,Valid
3893,243,6.088,110,292,Valid
3893,771,6.322,111,342,Valid
3894,307,6.312,113,285,Valid
3894,835,6.195,113,280,Valid
3895,355,6.182,115,304,Valid
3895,883,6.18,113,284,Valid
3896,411,6.243,113,281,Valid
3896,947,6.068,111,280,Valid
3897,483,5.946,111,271,Valid
3898,19,5.857,111,286,Valid
3898,556,5.87,111,267,Valid
3899,68,5.796,117,252,Valid
3899,596,5.847,113,278,Valid
3900,116,5.702,117,235,Valid
3900,620,5.591,119,235,Valid
3901,124,5.547,117,265,Valid
3901,636,5.593,115,282,Valid
3902,156,5.626,117,275,Valid
3902,692,5.634,111,255,Valid
3903,212,5.885,113,328,Valid
3903,740,5.834,115,261,Valid
3904,268,5.733,115,219,Valid
3904,780,5.738,115,268,Valid
3905,300,5.7,117,224,Valid
3905,812,5.504,115,248,Valid
3906,324,5.649,115,319,Valid
3906,844,5.738,117,288,Valid
3907,364,5.743,115,252,Valid
3907,868,5.662,119,247,Valid
3908,372,5.603,119,261,Valid
3908,885,5.53,117,278,Valid
3909,421,5.484,113,228,Valid
3909,917,5.634,119,280,Valid
3910,429,5.545,117,272,Valid
3910,933,5.999,117,364,Valid
3911,445,5.885,120,235,Valid
3911,941,5.903,119,265,Valid
3912,437,5.857,120,276,Valid
3912,941,5.728,120,225,Valid
3913,429,5.679,120,274,Valid
3913,949,5.616,115,262,Valid
3914,461,5.758,115,298,Valid
3914,973,5.941,119,269,Valid
3915,485,6.157,119,277,Valid
3916,5,5.87,115,226,Valid
3916,509,5.878,115,296,Valid
3917,29,5.756,119,225,Valid
3917,542,5.634,117,228,Valid
3918,38,5.837,117,307,Valid
3918,542,5.735,120,257,Valid
3919,38,5.878,120,308,Valid
3919,558,5.784,117,254,Valid
3920,62,5.768,117,255,Valid
3920,566,5.822,119,286,Valid
3921,62,5.768,119,287,Valid
3921,558,5.918,122,291,Valid
3922,54,6.045,122,253,Valid
3922,542,5.875,120,241,Valid
3923,30,5.857,122,269,Valid
3923,526,5.888,120,268,Valid
3924,30,5.972,119,266,Valid
3924,534,6.045,119,282,Valid
3925,54,5.87,117,218,Valid
3925,558,5.906,117,273,Valid
3926,62,5.913,119,296,Valid
3926,575,6.241,117,332,Valid
3927,79,6.126,120,224,Valid
3927,583,6.253,117,273,Valid
3928,79,6.22,120,305,Valid
3928,599,6.177,117,272,Valid
3929,103,6.086,119,248,Valid
3929,615,6.04,115,274,Valid
3930,127,6.172,117,323,Valid
3930,639,6.218,117,284,Valid
3931,159,6.154,117,230,Valid
3931,655,6.06,119,266,Valid
3932,175,5.949,115,281,Valid
3932,679,6.038,119,299,Valid
3933,199,6.007,115,242,Valid
3933,687,5.997,122,285,Valid
3934,191,5.687,120,207,Valid
3934,679,5.555,122,236,Valid
3935,167,5.629,120,270,Valid
3935,664,5.669,120,268,Valid
3936,176,5.651,117,249,Valid
3936,680,5.72,117,298,Valid
3937,184,5.801,119,315,Valid
3937,720,5.847,113,269,Valid
3938,232,5.651,115,278,Valid
3938,760,5.649,113,280,Valid
3939,288,5.591,113,272,Valid
3939,816,5.481,115,257,Valid
3940,336,5.253,115,240,Valid
3940,856,5.502,113,309,Valid
3941,384,5.598,113,283,Valid
3941,904,5.451,117,240,Valid
3942,416,5.431,117,246,Valid
3942,936,5.288,115,247,Valid
3943,464,5.253,113,232,Valid
3943,984,5.116,113,260,Valid
3944,497,4.981,119,223,Valid
3945,9,4.877,119,190,Valid
3945,481,4.895,125,236,Valid
3945,985,5.113,119,276,Valid
3946,497,5.235,117,262,Valid
3947,1,5.072,120,190,Valid
3947,489,5.166,119,254,Valid
3948,1,4.938,119,234,Valid
3948,521,5.095,117,228,Valid
3948,993,4.46,133,50,Valid
3949,425,3.82,138,0,Valid
3949,865,3.307,133,67,Valid
3950,321,2.814,136,16,Valid
3951,457,4.079,50,359,Valid
3951,985,4.778,120,83,Valid
3952,441,5.885,122,286,Valid
3952,969,5.933,117,250,Valid
3953,489,5.756,115,232,Valid
3953,985,5.443,122,137,Valid
3954,465,5.479,122,172,Valid
3954,962,5.547,120,212,Valid
3955,458,5.456,120,201,Valid
3955,970,5.253,119,168,Valid
3956,474,5.144,117,204,Valid
3956,986,5.202,117,205,Valid
3957,474,5.337,120,222,Valid
3957,978,5.265,120,167,Valid
3958,482,5.306,119,224,Valid
3958,986,5.034,119,170,Valid
3959,482,5.062,120,202,Valid
3960,2,5.116,115,193,Valid
3960,506,5.192,117,229,Valid
3961,10,5.283,119,249,Valid
3961,514,5.202,120,185,Valid
3962,18,5.182,119,198,Valid
3962,522,5.133,119,207,Valid
3963,18,4.907,122,159,Valid
3963,515,5.006,117,228,Valid
3964,19,5.019,119,214,Valid
3964,507,4.968,125,207,Valid
3965,11,5.052,119,221,Valid
3965,515,5.21,119,237,Valid
3966,19,5.057,119,198,Valid
3966,515,5.177,119,257,Valid
3967,3,5.095,122,240,Valid
3967,531,5.169,115,222,Valid
3968,35,5.126,120,171,Valid
3968,547,5.276,111,277,Valid
3969,67,5.144,119,202,Valid
3969,563,5.024,120,218,Valid
3970,35,4.745,129,153,Valid
3970,515,4.762,122,177,Valid
3971,3,4.829,120,213,Valid
3971,499,5.072,120,253,Valid
3971,987,4.917,127,188,Valid
3972,483,5.009,119,196,Valid
3972,956,5.227,125,262,Valid
3973,460,5.136,120,203,Valid
3973,948,5.138,122,224,Valid
3974,436,4.839,125,169,Valid
3974,916,4.879,122,207,Valid
3975,404,4.953,120,223,Valid
3975,900,4.95,122,187,Valid
3976,388,4.907,122,210,Valid
3976,876,4.803,122,191,Valid
3977,364,4.803,122,217,Valid
3977,852,4.892,122,208,Valid
3978,340,5.001,120,224,Valid
3978,844,5.098,120,209,Valid
3979,340,4.95,120,199,Valid
3979,828,4.745,125,177,Valid
3980,308,4.788,122,205,Valid
3980,796,4.882,120,223,Valid
3981,300,4.803,120,183,Valid
3981,789,4.773,120,220,Valid
3982,285,4.74,120,227,Valid
3982,797,4.935,119,207,Valid
3983,293,5.009,119,230,Valid
3983,773,4.999,125,241,Valid
3984,269,4.755,122,166,Valid
3984,741,4.801,127,201,Valid
3985,213,4.696,125,217,Valid
3985,701,4.702,122,204,Valid
3986,197,4.564,125,147,Valid
3986,661,4.671,125,219,Valid
3987,157,4.74,122,210,Valid
3987,653,4.691,120,171,Valid
3988,125,4.666,125,217,Valid
3988,621,4.75,122,213,Valid
3989,109,4.958,120,225,Valid
3989,597,4.765,125,192,Valid
3990,93,4.562,122,156,Valid
3990,565,4.61,125,205,Valid
3991,61,4.709,120,196,Valid
3991,550,4.671,122,209,Valid
3992,30,4.625,122,225,Valid
3992,526,4.435,125,149,Valid
3992,990,4.483,127,197,Valid
3993,470,4.681,122,228,Valid
3993,966,4.628,122,198,Valid
3994,454,4.747,120,230,Valid
3994,966,4.811,117,216,Valid
3995,462,4.785,120,207,Valid
3995,950,4.808,125,205,Valid
3996,446,4.841,119,227,Valid
3996,950,4.915,120,215,Valid
3997,430,4.762,127,167,Valid
3997,918,4.788,119,224,Valid
3998,422,4.9,119,222,Valid
3998,934,4.978,117,231,Valid
3999,438,4.956,119,216,Valid
3999,926,4.714,125,174,Valid
4000,422,4.816,119,231,Valid
4000,927,4.585,122,173,Valid
4001,423,4.663,119,197,Valid
4001,919,4.752,120,198,Valid
4002,407,4.849,122,218,Valid
4002,903,4.961,120,211,Valid
4003,399,4.856,120,186,Valid
4003,879,4.669,125,204,Valid
4004,367,4.519,122,177,Valid
4004,847,4.501,125,177,Valid
4005,343,4.463,120,172,Valid
4005,823,4.536,122,221,Valid
4006,295,4.608,129,219,Valid
4006,799,4.691,119,194,Valid
4007,279,4.547,125,190,Valid
4007,751,4.651,125,236,Valid
4008,247,4.63,122,197,Valid
4008,743,4.76,120,209,Valid
4009,239,4.75,120,186,Valid
4009,728,4.91,120,243,Valid
4010,224,4.836,122,188,Valid
4010,712,4.646,122,152,Valid
4011,216,4.78,117,240,Valid
4011,720,4.813,120,224,Valid
4012,208,4.691,122,160,Valid
4012,672,4.597,127,201,Valid
4013,160,4.77,122,241,Valid
4013,640,4.486,129,161,Valid
4014,104,4.475,127,178,Valid
4014,568,4.346,127,196,Valid
4015,40,4.272,129,160,Valid
4015,536,4.422,119,197,Valid
4016,32,4.47,120,234,Valid
4016,528,4.382,122,205,Valid
4017,16,4.351,122,158,Valid
4017,496,4.493,122,218,Valid
4017,984,4.336,125,169,Valid
4018,456,4.376,125,193,Valid
4018,937,4.384,125,202,Valid
4019,417,4.331,127,179,Valid
4019,897,4.308,125,169,Valid
4020,369,4.455,125,209,Valid
4020,857,4.47,122,209,Valid
4021,337,4.348,127,174,Valid
4021,809,4.338,125,186,Valid
4022,273,4.364,129,200,Valid
4022,753,4.194,127,156,Valid
