Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
3438,931,6.853,107,356,Valid
3439,459,6.868,115,300,Valid
3440,3,7.066,110,295,Valid
3440,539,7.234,111,291,Valid
3441,75,7.117,111,303,Valid
3441,612,7.046,110,301,Valid
3442,140,6.817,117,208,Valid
3442,676,6.833,110,329,Valid
3443,196,6.698,117,276,Valid
3443,732,6.825,110,270,Valid
3444,276,7.198,108,355,Valid
3444,812,7.14,113,343,Valid
3445,356,7.181,110,323,Valid
3445,900,7.282,108,364,Valid
3446,444,7.323,108,381,Valid
3446,980,7.254,115,350,Valid
3447,532,7.551,107,366,Valid
3448,68,7.501,111,373,Valid
3448,612,7.529,110,407,Valid
3449,180,7.882,105,392,Valid
3449,724,7.965,110,406,Valid
3450,268,7.752,110,342,Valid
3450,812,7.887,110,406,Valid
3451,364,7.656,110,380,Valid
3451,909,7.808,108,415,Valid
3452,445,7.744,113,371,Valid
3452,981,7.831,111,360,Valid
3453,541,7.851,107,353,Valid
3454,85,7.772,108,382,Valid
3454,637,7.63,110,335,Valid
3455,181,7.478,110,309,Valid
3455,725,7.338,108,345,Valid
3456,277,7.435,108,379,Valid
3456,829,7.351,110,323,Valid
3457,341,6.891,117,298,Valid
3457,861,7.308,115,333,Valid
3458,421,7.394,104,388,Valid
3458,997,7.023,105,332,Valid
3459,541,7.234,111,350,Valid
3460,77,7.564,110,386,Valid
3460,638,7.783,107,409,Valid
3461,222,8.219,101,451,Valid
3461,766,8.092,113,377,Valid
3462,294,7.856,111,395,Valid
3462,862,7.899,105,394,Valid
3463,430,7.8,104,412,Valid
3464,22,7.986,102,385,Valid
3464,590,7.887,105,398,Valid
3465,190,7.676,101,322,Valid
3465,774,7.518,100,381,Valid
3466,326,7.399,110,383,Valid
3466,886,7.62,107,401,Valid
3467,446,7.62,107,401,Valid
3468,14,7.816,107,373,Valid
3468,566,7.719,108,347,Valid
3469,134,7.623,104,359,Valid
3469,695,7.48,108,311,Valid
3470,271,7.447,101,385,Valid
3470,847,7.422,107,316,Valid
3471,391,7.45,110,371,Valid
3471,959,7.447,104,345,Valid
3472,511,7.191,108,369,Valid
3473,55,7.16,111,307,Valid
3473,607,7.29,105,382,Valid
3474,175,7.409,107,356,Valid
3474,735,7.592,107,351,Valid
3475,287,7.442,110,345,Valid
3475,871,7.076,101,334,Valid
3548,919,5.278,,327,Valid
3549,463,6.093,117,148,Valid
3549,943,7.153,119,413,Valid
3550,423,7.44,125,455,Valid
3550,951,7.838,115,407,Valid
3551,495,8.049,110,424,Valid
3552,55,8.057,108,358,Valid
3552,592,7.915,111,327,Valid
3553,120,7.991,113,352,Valid
3553,656,7.8,111,313,Valid
3554,200,7.948,110,363,Valid
3554,720,7.694,115,308,Valid
3555,264,7.856,110,327,Valid
3555,808,7.684,108,352,Valid
3556,336,8.189,113,425,Valid
3556,856,8.039,115,360,Valid
3557,360,8.364,117,453,Valid
3557,896,8.382,113,427,Valid
3558,432,8.55,111,417,Valid
3558,976,8.748,111,382,Valid
3559,520,8.882,108,437,Valid
3560,72,9.073,108,454,Valid
3560,600,8.913,115,398,Valid
3561,152,9.04,107,436,Valid
3561,705,8.875,110,400,Valid
3562,233,8.865,113,436,Valid
3562,761,8.527,113,369,Valid
3563,289,8.684,111,396,Valid
3563,825,8.776,111,422,Valid
3564,369,8.832,111,422,Valid
3564,921,8.931,108,390,Valid
3565,465,8.974,110,434,Valid
3566,9,8.913,110,402,Valid
3566,553,8.926,110,388,Valid
3567,73,8.755,113,437,Valid
3567,593,8.311,119,293,Valid
3568,105,8.372,113,402,Valid
3568,633,7.879,117,282,Valid
3569,153,8.453,111,505,Valid
3569,689,8.425,111,422,Valid
3570,241,8.585,108,432,Valid
3570,778,8.425,113,382,Valid
3571,330,8.415,107,419,Valid
3571,866,8.43,113,417,Valid
3572,394,8.522,113,346,Valid
3572,922,8.771,111,449,Valid
3573,458,8.872,111,435,Valid
3573,994,8.664,113,371,Valid
3574,530,8.702,111,405,Valid
3575,66,8.618,111,411,Valid
3575,578,8.552,117,412,Valid
3576,114,8.448,110,392,Valid
3576,642,8.293,113,410,Valid
3577,186,8.461,110,438,Valid
3577,722,8.575,111,447,Valid
3578,266,8.649,111,404,Valid
3578,810,8.687,108,461,Valid
3579,346,8.395,113,383,Valid
3579,882,8.364,110,412,Valid
3580,418,8.412,111,410,Valid
3580,955,8.377,111,437,Valid
3581,491,8.273,113,387,Valid
3582,35,8.364,108,394,Valid
3582,579,8.415,110,441,Valid
3583,131,8.372,110,417,Valid
3583,691,8.377,105,434,Valid
3584,227,8.171,113,346,Valid
3584,771,8.512,107,481,Valid
3585,331,8.418,108,416,Valid
3585,875,8.303,110,425,Valid
3586,427,8.288,110,398,Valid
3586,979,8.324,107,426,Valid
3587,547,8.339,105,426,Valid
3588,107,8.103,108,410,Valid
3588,667,7.917,107,339,Valid
3589,195,7.955,111,429,Valid
3589,772,8.179,104,417,Valid
3590,308,7.851,111,378,Valid
3590,836,7.958,113,396,Valid
3591,380,8.169,110,426,Valid
3591,932,8.115,108,433,Valid
3592,484,8.07,108,418,Valid
3593,52,7.996,105,409,Valid
3593,596,7.816,111,366,Valid
3594,132,7.904,111,379,Valid
3594,676,8.067,108,412,Valid
3595,236,7.864,108,370,Valid
3595,772,7.833,108,406,Valid
3596,332,7.826,108,399,Valid
3596,892,7.694,107,390,Valid
3597,460,7.369,107,330,Valid
3597,996,7.442,110,379,Valid
3598,549,7.623,110,366,Valid
3599,77,7.757,111,422,Valid
3599,637,7.739,107,408,Valid
3600,189,7.62,110,357,Valid
3600,725,7.691,110,386,Valid
3601,309,7.907,101,442,Valid
3601,861,7.805,111,372,Valid
3602,373,7.831,117,374,Valid
3602,909,8.029,111,383,Valid
3603,469,8.146,105,433,Valid
3604,29,7.871,108,358,Valid
3604,565,8.021,110,429,Valid
3605,109,7.978,110,404,Valid
3605,645,7.775,113,353,Valid
3606,189,7.849,108,395,Valid
3606,757,7.775,105,392,Valid
3607,301,7.744,110,362,Valid
3607,846,7.795,110,401,Valid
3608,382,7.572,113,362,Valid
3608,926,7.717,107,413,Valid
3609,478,7.884,108,440,Valid
3610,38,8.004,107,435,Valid
3610,606,8.075,107,428,Valid
3611,174,8.011,105,428,Valid
3611,718,7.887,110,414,Valid
3612,246,7.684,113,364,Valid
3612,766,7.729,115,402,Valid
3613,310,7.96,108,439,Valid
3613,870,7.643,108,387,Valid
3614,430,7.587,107,406,Valid
3614,982,7.402,110,336,Valid
3615,534,7.551,107,386,Valid
3616,86,7.612,108,393,Valid
3616,638,7.595,108,395,Valid
3617,198,7.554,107,361,Valid
3617,743,7.551,110,392,Valid
3618,287,7.635,110,392,Valid
3618,847,7.912,107,402,Valid
3619,391,7.887,110,404,Valid
3619,959,7.874,107,380,Valid
3620,487,7.684,113,371,Valid
3621,39,7.79,107,390,Valid
3621,591,7.907,108,430,Valid
3622,159,7.818,105,380,Valid
3622,695,7.897,111,432,Valid
3623,247,7.892,110,384,Valid
3623,783,7.719,110,379,Valid
3624,327,7.673,111,375,Valid
3624,879,7.75,107,395,Valid
3625,439,7.584,107,400,Valid
3625,983,7.64,110,375,Valid
3626,512,7.666,113,370,Valid
3627,64,7.686,110,363,Valid
3627,616,7.602,107,362,Valid
3628,160,7.539,110,382,Valid
3628,704,7.478,111,340,Valid
3629,256,7.666,107,386,Valid
3629,808,7.701,108,409,Valid
3630,368,7.732,107,380,Valid
3630,912,7.706,110,402,Valid
3631,464,7.684,108,376,Valid
3632,16,7.668,107,390,Valid
3632,584,7.65,107,391,Valid
3633,136,7.615,108,405,Valid
3633,688,7.511,110,359,Valid
3634,224,7.445,110,344,Valid
3634,752,7.526,113,415,Valid
3635,320,7.437,105,364,Valid
3635,857,7.551,110,390,Valid
3636,393,7.478,113,376,Valid
3636,921,7.605,113,410,Valid
3637,457,7.681,111,410,Valid
3638,9,7.511,110,334,Valid
3638,537,7.615,110,409,Valid
3639,73,7.605,113,391,Valid
3639,609,7.592,111,393,Valid
3640,153,7.587,108,388,Valid
3640,697,7.407,111,382,Valid
3641,233,7.468,111,387,Valid
3641,769,7.358,111,375,Valid
3642,305,7.445,111,371,Valid
3642,849,7.496,111,368,Valid
3643,393,7.569,108,411,Valid
3643,953,7.673,107,386,Valid
3644,482,7.747,113,405,Valid
3645,26,7.838,110,410,Valid
3645,578,7.788,108,411,Valid
3646,122,7.536,110,395,Valid
3646,674,7.277,108,356,Valid
3647,210,7.188,111,352,Valid
3647,738,7.485,111,421,Valid
3648,290,7.374,111,366,Valid
3648,834,7.379,108,364,Valid
3649,378,7.417,110,368,Valid
3649,914,7.33,113,343,Valid
3650,442,7.348,111,368,Valid
3650,978,7.391,111,391,Valid
3651,506,7.394,113,385,Valid
3652,50,7.59,110,376,Valid
3652,570,7.696,115,426,Valid
3653,114,7.6,110,369,Valid
3653,651,7.673,111,413,Valid
3654,211,7.435,107,350,Valid
3654,747,7.369,111,381,Valid
3655,291,7.379,110,391,Valid
3655,835,7.506,110,400,Valid
3656,371,7.546,111,376,Valid
3656,899,7.417,113,376,Valid
3657,427,7.511,113,380,Valid
3657,979,7.473,108,385,Valid
3658,531,7.28,110,338,Valid
3659,67,7.325,110,364,Valid
3659,603,7.3,111,354,Valid
3660,147,7.315,110,377,Valid
3660,675,7.313,115,348,Valid
3661,211,7.559,110,398,Valid
3661,747,7.46,111,389,Valid
3662,307,7.417,107,386,Valid
3662,859,7.379,110,362,Valid
3663,379,7.264,113,379,Valid
3663,908,7.366,113,377,Valid
3664,452,7.374,110,379,Valid
3665,4,7.117,110,357,Valid
3665,564,7.259,105,387,Valid
3666,124,7.376,107,397,Valid
3666,684,7.419,107,400,Valid
3667,244,7.422,107,375,Valid
3667,796,7.343,108,397,Valid
3668,356,7.29,107,371,Valid
3668,908,7.389,107,416,Valid
3669,460,7.234,110,376,Valid
3669,988,7.216,113,380,Valid
3670,516,7.226,113,370,Valid
3671,60,7.178,111,294,Valid
3671,564,6.726,120,183,Valid
3676,549,5.237,,129,Valid
3677,477,5.311,66,242,Valid
3677,997,5.916,115,250,Valid
3678,525,6.985,110,326,Valid
3679,45,7.094,115,386,Valid
3679,589,7.064,110,368,Valid
3680,157,7.236,105,357,Valid
3680,701,7.511,108,395,Valid
3681,245,7.295,111,337,Valid
3681,798,7.247,108,352,Valid
3682,334,7.186,115,309,Valid
3682,870,7.076,111,297,Valid
3683,406,7.356,110,329,Valid
3683,950,7.358,110,359,Valid
3684,494,7.188,110,314,Valid
3685,22,6.843,117,262,Valid
3685,550,6.937,111,267,Valid
3686,78,7.148,111,320,Valid
3686,622,6.988,111,258,Valid
3687,142,6.929,113,330,Valid
3687,678,6.685,113,228,Valid
3688,206,6.947,111,352,Valid
3688,750,7.061,110,301,Valid
3689,286,7.396,110,343,Valid
3689,830,7.201,111,304,Valid
3690,366,6.977,113,249,Valid
3690,919,7.328,105,404,Valid
3691,471,7.221,111,261,Valid
3692,7,7.292,110,327,Valid
3692,551,6.955,111,291,Valid
3693,79,6.919,111,309,Valid
3693,615,6.906,113,271,Valid
3694,175,6.871,105,321,Valid
3694,711,7.033,111,282,Valid
3695,247,6.929,110,330,Valid
3695,767,6.8,119,310,Valid
3696,319,6.881,107,314,Valid
3696,871,6.944,107,360,Valid
3697,391,6.888,117,294,Valid
3697,927,6.69,113,275,Valid
3698,471,6.391,108,235,Valid
3699,15,6.647,108,325,Valid
3699,559,6.454,111,266,Valid
3700,111,6.218,110,249,Valid
3700,632,6.022,113,245,Valid
3701,168,6.271,111,273,Valid
3701,696,6.744,111,330,Valid
3702,248,6.792,110,295,Valid
3702,800,6.894,107,341,Valid
3703,336,7.084,113,352,Valid
3703,856,6.967,115,322,Valid
3704,384,7.15,113,353,Valid
3704,904,6.911,115,300,Valid
3705,432,6.934,111,322,Valid
3705,944,7.008,119,318,Valid
3706,464,6.99,115,315,Valid
3706,976,7.01,117,342,Valid
3707,496,7.005,115,323,Valid
3708,0,6.873,119,297,Valid
3708,536,7.071,110,340,Valid
3709,40,6.965,120,314,Valid
3709,577,7.038,110,362,Valid
3710,97,6.952,117,321,Valid
3710,625,6.899,113,301,Valid
3711,137,7.117,115,367,Valid
3711,665,7.219,113,364,Valid
3712,185,7.181,115,316,Valid
3712,697,6.952,120,240,Valid
3713,209,6.952,113,348,Valid
3713,713,6.848,120,337,Valid
3714,217,6.472,120,227,Valid
3714,737,6.731,111,328,Valid
3715,241,6.652,120,308,Valid
3715,761,6.701,115,325,Valid
3716,289,6.807,113,334,Valid
3716,817,6.965,111,340,Valid
3717,353,7.264,111,410,Valid
3717,873,7.087,117,340,Valid
3718,465,7.536,97,459,Valid
3719,58,7.6,104,401,Valid
3719,618,7.653,107,372,Valid
3720,210,7.805,100,435,Valid
3720,818,7.772,98,416,Valid
3721,410,7.757,102,382,Valid
3722,2,7.856,100,431,Valid
3722,602,7.965,101,409,Valid
3723,186,8.052,101,431,Valid
3723,786,8.057,101,409,Valid
3724,386,8.092,100,428,Valid
3725,58,8.085,90,410,Valid
3725,682,7.894,94,385,Valid
3726,338,7.711,91,333,Valid
3726,970,7.813,94,403,Valid
3727,627,7.711,91,385,Valid
3728,227,7.844,101,373,Valid
3728,827,7.838,98,388,Valid
3729,411,7.75,102,374,Valid
3730,51,7.78,93,379,Valid
3730,635,7.49,104,368,Valid
3731,227,7.871,100,399,Valid
3731,811,8.016,102,387,Valid
3732,403,8.105,101,395,Valid
3733,11,7.77,98,385,Valid
3733,611,7.592,101,327,Valid
3734,203,7.676,100,386,Valid
3734,803,7.653,101,373,Valid
3735,395,7.719,100,371,Valid
3735,987,7.925,101,414,Valid
3736,572,7.889,104,359,Valid
3737,164,7.856,101,370,Valid
3737,756,7.676,101,347,Valid
3738,340,7.645,102,366,Valid
3796,242,6.838,,422,Valid
3796,834,7.023,104,237,Valid
3797,394,7.612,104,364,Valid
3797,954,7.483,107,409,Valid
3798,522,7.554,107,338,Valid
3799,90,7.833,104,385,Valid
3799,674,7.673,104,298,Valid
3800,242,7.689,104,406,Valid
3800,802,7.546,108,269,Valid
3801,378,7.513,104,332,Valid
3801,971,7.46,101,298,Valid
3802,547,7.49,102,368,Valid
3803,131,7.247,104,303,Valid
3803,691,7.244,105,336,Valid
3804,275,7.272,101,364,Valid
3804,859,7.099,104,360,Valid
3805,467,7.142,98,376,Valid
3806,35,7.325,105,390,Valid
3806,603,7.351,107,370,Valid
3807,179,7.417,104,354,Valid
3807,755,7.539,104,357,Valid
3808,323,7.457,105,371,Valid
3808,891,7.47,105,365,Valid
3809,443,7.46,108,359,Valid
3810,3,7.742,105,426,Valid
3810,596,7.742,101,392,Valid
3811,140,7.904,110,443,Valid
3811,700,7.562,110,273,Valid
3812,252,8.014,104,504,Valid
3812,844,7.958,104,376,Valid
3813,404,8.019,105,382,Valid
3813,956,8.095,108,425,Valid
3814,524,8.049,107,373,Valid
3815,68,7.991,108,353,Valid
3815,620,8.118,108,405,Valid
3816,196,7.988,104,434,Valid
3816,780,7.884,104,395,Valid
3817,348,7.556,105,327,Valid
3817,924,7.78,102,379,Valid
3818,476,7.559,110,312,Valid
3819,20,7.696,108,455,Valid
3819,605,7.356,105,302,Valid
3820,165,7.681,104,409,Valid
3820,733,7.661,107,358,Valid
3821,301,7.681,105,369,Valid
3821,877,7.811,102,409,Valid
3822,437,7.681,108,350,Valid
3822,981,7.864,108,439,Valid
3823,557,7.816,105,356,Valid
3824,109,7.75,107,385,Valid
3824,685,7.572,105,314,Valid
3825,285,7.572,97,489,Valid
3825,877,7.45,104,336,Valid
3826,437,7.976,104,458,Valid
3827,29,7.978,102,423,Valid
3827,589,7.988,107,432,Valid
3828,157,7.976,107,395,Valid
3828,725,7.828,105,337,Valid
3829,293,7.821,104,397,Valid
3829,838,7.785,110,390,Valid
3830,406,7.739,105,381,Valid
3830,942,7.508,113,366,Valid
3831,518,7.612,102,371,Valid
3832,70,7.699,108,419,Valid
3832,646,7.752,105,348,Valid
3833,206,7.902,105,383,Valid
3833,742,7.701,113,368,Valid
3834,302,7.889,105,440,Valid
3834,878,8.059,104,406,Valid
3835,446,7.821,107,362,Valid
3836,14,7.699,104,371,Valid
3836,566,7.892,108,410,Valid
3837,142,7.808,105,340,Valid
3837,694,7.856,107,395,Valid
3838,238,7.833,110,373,Valid
3838,791,7.711,110,378,Valid
3839,327,7.587,110,392,Valid
3839,879,7.452,108,366,Valid
3840,439,7.592,107,390,Valid
3841,15,7.656,104,400,Valid
3841,575,7.369,108,318,Valid
3842,119,7.32,110,332,Valid
3842,695,7.544,102,370,Valid
3843,255,7.282,107,356,Valid
3843,839,6.815,102,315,Valid
3844,399,6.474,110,272,Valid
3844,959,6.866,104,326,Valid
3845,535,6.901,104,353,Valid
3846,103,6.83,105,317,Valid
3846,687,6.962,101,354,Valid
3847,247,6.843,110,314,Valid
3847,800,7.061,107,344,Valid
3848,320,7.445,115,420,Valid
3848,880,7.33,108,320,Valid
3849,408,7.066,111,357,Valid
3849,952,7.546,108,436,Valid
3850,528,7.142,105,356,Valid
3851,56,7.158,115,323,Valid
3855,968,6.594,,398,Valid
3856,489,7.069,119,332,Valid
3856,993,6.85,117,371,Valid
3857,529,6.358,117,251,Valid
3858,49,6.314,113,253,Valid
3858,553,6.525,113,388,Valid
3859,97,6.924,110,367,Valid
3859,633,6.84,115,322,Valid
3860,169,6.805,111,299,Valid
3860,689,6.942,117,350,Valid
3861,217,7.168,111,358,Valid
3861,753,7.463,113,339,Valid
3862,297,7.374,110,298,Valid
3862,801,7.473,117,363,Valid
3863,361,7.325,108,286,Valid
3863,897,7.529,110,369,Valid
3864,441,7.414,111,321,Valid
3864,961,7.186,115,283,Valid
3865,489,7.305,113,316,Valid
3866,17,7.102,113,273,Valid
3866,530,7.158,115,332,Valid
3867,74,6.906,111,285,Valid
3867,602,6.871,113,315,Valid
3868,146,6.335,113,137,Valid
3868,642,6.777,113,365,Valid
3869,170,6.309,119,239,Valid
3869,682,6.048,117,201,Valid
3870,194,6.233,113,265,Valid
3870,706,6.172,119,255,Valid
3871,218,6.101,117,263,Valid
3871,730,6.045,119,220,Valid
3872,234,6.37,115,299,Valid
3872,770,6.439,113,302,Valid
3873,290,6.52,115,290,Valid
3873,802,6.596,115,298,Valid
3874,330,6.416,115,264,Valid
3874,858,6.678,111,305,Valid
3875,378,6.683,115,314,Valid
3875,907,6.525,115,274,Valid
3876,435,6.546,111,301,Valid
3876,963,6.431,115,264,Valid
3877,475,6.541,115,309,Valid
3878,3,6.347,117,255,Valid
3878,523,6.312,113,250,Valid
3879,43,6.822,113,339,Valid
3879,571,6.548,115,292,Valid
3880,91,6.525,115,288,Valid
3880,603,6.685,115,316,Valid
3881,123,6.807,115,340,Valid
3881,659,6.632,113,258,Valid
3882,171,6.599,115,299,Valid
3882,675,6.487,120,274,Valid
3883,187,6.548,115,290,Valid
3883,707,6.505,117,275,Valid
3884,219,6.289,119,245,Valid
3884,724,6.317,117,293,Valid
3885,220,6.088,120,235,Valid
3885,724,6.116,119,255,Valid
3886,220,6.238,119,312,Valid
3886,732,6.101,119,252,Valid
3887,236,6.154,119,265,Valid
3887,732,6.327,119,314,Valid
3888,220,6.66,122,371,Valid
3888,732,6.281,120,226,Valid
3889,204,6.436,125,272,Valid
3889,692,6.967,119,392,Valid
3890,228,6.97,113,342,Valid
3890,764,5.911,117,186,Valid
3891,236,6.406,117,402,Valid
3891,764,5.832,125,112,Valid
3892,284,6.2,107,292,Valid
3892,804,6.083,117,306,Valid
3893,340,5.781,113,266,Valid
3893,869,5.862,111,267,Valid
3894,397,5.624,115,211,Valid
3894,917,5.847,113,279,Valid
3895,437,6.119,113,316,Valid
3895,981,6.223,111,316,Valid
3896,533,6.025,111,245,Valid
3897,45,6.347,113,322,Valid
3897,589,6.111,111,245,Valid
3898,117,6.259,111,284,Valid
3898,613,5.972,120,274,Valid
3899,149,5.662,113,246,Valid
3899,645,5.212,120,209,Valid
3900,189,5.395,108,247,Valid
3900,709,5.809,113,321,Valid
3901,237,5.702,117,258,Valid
3901,749,5.837,115,282,Valid
3902,261,5.923,117,285,Valid
3902,774,5.893,117,274,Valid
3903,302,5.908,115,245,Valid
3903,814,6.045,115,307,Valid
3904,326,6.149,117,321,Valid
3904,838,5.956,119,246,Valid
3905,334,6.137,119,283,Valid
3905,870,6.203,113,279,Valid
3906,374,5.893,119,255,Valid
3906,878,5.878,119,251,Valid
3907,382,6.017,117,276,Valid
3907,902,6.01,117,276,Valid
3908,414,6.068,117,285,Valid
3908,926,5.883,119,214,Valid
3909,422,6.066,117,295,Valid
3909,934,6.106,117,323,Valid
3910,454,5.791,119,231,Valid
3910,966,5.867,115,246,Valid
3911,478,5.855,115,267,Valid
3911,982,5.921,119,316,Valid
3912,495,5.733,120,236,Valid
3913,15,5.781,113,240,Valid
3913,527,5.819,115,272,Valid
3914,39,5.898,119,282,Valid
3914,575,5.872,111,234,Valid
3915,95,6.005,111,318,Valid
3915,615,5.751,119,279,Valid
3916,119,5.573,119,220,Valid
3916,623,5.801,117,270,Valid
3917,127,5.735,120,255,Valid
3917,631,5.659,117,259,Valid
3918,143,5.588,119,241,Valid
3918,647,5.479,120,210,Valid
3919,135,5.578,119,280,Valid
3919,663,5.466,117,211,Valid
3920,159,5.629,115,298,Valid
3920,679,5.71,119,260,Valid
3921,191,5.822,115,296,Valid
3921,712,5.806,117,243,Valid
3922,216,5.898,115,307,Valid
3922,744,5.908,117,260,Valid
3923,264,6.058,113,288,Valid
3923,784,6.101,115,273,Valid
3924,280,6.129,120,311,Valid
3924,808,6.055,115,240,Valid
3925,328,6.091,113,269,Valid
3925,832,6.076,120,290,Valid
3926,352,5.845,115,239,Valid
3926,856,5.974,117,294,Valid
3927,368,5.847,119,242,Valid
3927,864,5.834,119,281,Valid
3928,392,5.758,115,244,Valid
3928,904,5.939,113,308,Valid
3929,424,5.56,120,203,Valid
3929,928,5.611,115,255,Valid
3930,432,5.649,119,272,Valid
3930,953,5.443,117,231,Valid
3931,465,5.334,115,247,Valid
3931,985,5.352,117,215,Valid
3932,505,5.395,115,226,Valid
3933,1,5.281,120,229,Valid
3933,505,5.235,117,270,Valid
3934,25,4.945,119,181,Valid
3934,537,4.956,115,173,Valid
3935,57,4.986,113,234,Valid
3935,577,4.869,117,191,Valid
3936,81,4.966,117,261,Valid
3936,617,4.986,113,245,Valid
3937,145,5.047,113,193,Valid
3937,649,5.105,117,207,Valid
3938,161,5.062,119,248,Valid
3938,665,4.882,119,223,Valid
3939,185,4.821,115,184,Valid
3939,698,4.928,115,222,Valid
3940,218,5.009,115,250,Valid
3940,754,4.783,115,197,Valid
3941,266,4.773,115,211,Valid
3941,778,4.862,115,223,Valid
3942,306,4.864,115,234,Valid
3942,842,4.813,111,191,Valid
3943,386,5.263,108,281,Valid
3943,930,5.491,108,288,Valid
3944,466,5.784,113,311,Valid
3945,2,5.751,113,243,Valid
3945,522,5.906,115,241,Valid
3946,42,5.997,113,272,Valid
3946,570,5.784,113,301,Valid
3947,114,5.667,111,269,Valid
3947,634,5.875,115,243,Valid
3948,146,6.012,117,233,Valid
3948,675,5.913,111,275,Valid
3949,195,5.756,115,264,Valid
3949,731,5.608,113,233,Valid
3950,251,5.728,113,273,Valid
3950,779,5.387,115,199,Valid
3951,283,5.398,117,257,Valid
3951,819,5.304,111,278,Valid
3952,339,5.283,117,224,Valid
3952,875,5.222,111,183,Valid
3953,379,5.598,115,293,Valid
3953,915,5.41,115,241,Valid
3954,427,5.471,117,267,Valid
3954,955,5.23,113,188,Valid
3955,459,5.375,115,273,Valid
3955,987,5.225,117,211,Valid
3956,483,5.276,120,242,Valid
3957,3,5.268,115,228,Valid
3957,523,5.395,115,236,Valid
3958,35,5.578,115,285,Valid
3958,556,5.527,115,253,Valid
3959,92,5.502,113,227,Valid
3959,612,5.456,113,270,Valid
3960,140,5.296,113,246,Valid
3960,668,5.207,115,225,Valid
3961,164,5.4,119,272,Valid
3961,700,5.354,113,214,Valid
3962,228,5.248,113,232,Valid
3962,740,5.265,117,236,Valid
3963,268,5.431,111,259,Valid
3963,788,5.53,115,273,Valid
3964,316,5.545,115,254,Valid
3964,828,5.415,117,218,Valid
3965,340,5.349,115,251,Valid
3965,860,5.265,117,233,Valid
3966,364,5.123,119,199,Valid
3966,868,5.128,119,211,Valid
3967,372,5.179,119,236,Valid
3967,885,5.215,115,267,Valid
3968,405,5.004,119,186,Valid
3968,901,5.237,119,219,Valid
3969,389,5.202,120,242,Valid
3969,893,5.006,120,224,Valid
3970,397,4.864,120,177,Valid
3970,877,4.958,120,225,Valid
3971,381,5.042,119,254,Valid
3971,893,5.006,119,233,Valid
3972,421,5.006,113,219,Valid
3972,941,5.21,113,268,Valid
3973,461,5.298,115,275,Valid
3973,989,5.08,117,199,Valid
3974,509,5.258,110,266,Valid
3975,45,5.352,113,271,Valid
3975,557,5.309,117,247,Valid
3976,85,5.324,115,235,Valid
3976,606,5.377,113,284,Valid
3977,134,5.227,117,212,Valid
3977,654,5.298,113,231,Valid
3978,182,5.39,111,248,Valid
3978,710,5.337,113,247,Valid
3979,222,5.304,117,269,Valid
3979,742,5.265,117,228,Valid
3980,254,5.342,115,247,Valid
3980,774,5.182,117,223,Valid
3981,286,5.273,115,274,Valid
3981,806,5.128,117,234,Valid
3982,326,4.986,115,198,Valid
3982,830,5.166,115,268,Valid
3983,358,5.05,117,218,Valid
3983,854,4.976,120,208,Valid
3984,366,5.146,115,245,Valid
3984,886,5.08,115,231,Valid
3985,414,4.956,113,234,Valid
3985,935,5.055,117,237,Valid
3986,439,4.907,119,214,Valid
3986,951,4.892,117,219,Valid
3987,455,4.884,117,231,Valid
3987,975,4.943,117,200,Valid
3988,495,5.083,113,245,Valid
3989,7,5.093,117,250,Valid
3989,527,5.004,117,196,Valid
3990,47,5.09,113,255,Valid
3990,583,5.192,110,275,Valid
3991,111,5.352,115,270,Valid
3991,631,5.329,117,246,Valid
3992,143,5.304,117,230,Valid
3992,655,5.524,115,278,Valid
3993,183,5.418,115,244,Valid
3993,695,5.324,115,250,Valid
3994,231,5.476,111,279,Valid
3994,767,5.433,113,249,Valid
3995,295,5.41,111,255,Valid
3995,800,5.436,119,249,Valid
3996,328,5.354,115,214,Valid
3996,848,5.306,115,230,Valid
3997,368,5.243,115,256,Valid
3997,896,5.387,111,268,Valid
3998,416,5.471,115,253,Valid
3998,936,5.646,115,273,Valid
3999,464,5.568,115,260,Valid
3999,984,5.491,115,253,Valid
4000,488,5.4,119,246,Valid
4001,8,5.321,115,223,Valid
4001,512,5.634,115,326,Valid
4002,56,5.491,111,254,Valid
4002,568,5.611,117,273,Valid
4003,96,5.542,115,232,Valid
4003,608,5.535,115,284,Valid
4004,144,5.38,113,237,Valid
4004,673,5.456,111,258,Valid
4005,201,5.654,113,263,Valid
4005,729,5.773,113,291,Valid
4006,273,5.537,111,264,Valid
4006,801,5.448,113,224,Valid
4007,305,5.54,119,237,Valid
4007,809,5.418,119,243,Valid
4008,337,5.118,115,190,Valid
4008,865,5.116,110,268,Valid
4009,417,4.834,111,151,Valid
4009,905,5.225,115,306,Valid
4010,433,5.009,120,181,Valid
4010,929,5.001,119,216,Valid
4011,441,4.851,117,223,Valid
4011,945,4.773,119,194,Valid
4012,441,4.727,119,231,Valid
4012,961,4.717,115,252,Valid
4013,481,4.539,117,193,Valid
4014,2,4.529,115,167,Valid
4014,466,4.707,125,245,Valid
4014,954,4.371,127,204,Valid
4015,450,4.463,120,212,Valid
4015,938,4.567,122,191,Valid
4016,434,4.808,119,244,Valid
4016,930,4.905,122,245,Valid
4017,402,5.263,127,298,Valid
4018,18,3.932,89,163,Valid
4021,722,2.695,,173,Valid
4022,266,5.179,113,386,Valid
